trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1425,False,"{'a': 0.45, 'e': 0.14528035387985133}",30,10,26.622851021468666,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1426,False,"{'a': 0.45, 'e': 0.14429089087562869}",25,20,10.329832242767663,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1427,False,"{'a': 0.45, 'e': 0.14330128358052693}",25,6,18.88037084528063,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1428,False,"{'a': 0.45, 'e': 0.1423115329841538}",30,13,32.53883061980499,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1429,False,"{'a': 0.45, 'e': 0.1413216400762593}",20,0,29.176815750193832,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1430,False,"{'a': 0.45, 'e': 0.14033160584673673}",20,13,13.272890310382483,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1431,False,"{'a': 0.45, 'e': 0.13934143128561977}",20,2,-22.950322008767944,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
1432,False,"{'a': 0.45, 'e': 0.13835111738308337}",30,10,1.422853644318319,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",1
1433,False,"{'a': 0.45, 'e': 0.1373606651294409}",20,12,13.002749930237421,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1434,False,"{'a': 0.45, 'e': 0.13637007551514496}",25,11,25.819410786790925,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1435,False,"{'a': 0.45, 'e': 0.13537934953078465}",25,10,4.212901691746098,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
1436,False,"{'a': 0.45, 'e': 0.13438848816708632}",30,13,14.004604161913466,"{0: 15, 1: 2, 2: 0, 3: 0, 4: 0}",1
1437,False,"{'a': 0.45, 'e': 0.1333974924149108}",25,16,20.354564724664733,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1438,False,"{'a': 0.45, 'e': 0.1324063632652542}",20,0,-18.08324602755272,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1439,False,"{'a': 0.45, 'e': 0.13141510170924514}",25,12,14.208922452582527,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1440,False,"{'a': 0.45, 'e': 0.13042370873814554}",30,17,27.392508911228965,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1441,False,"{'a': 0.45, 'e': 0.12943218534334786}",20,0,20.154116265274634,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1442,False,"{'a': 0.45, 'e': 0.12844053251637585}",20,0,31.742240127050113,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1443,False,"{'a': 0.45, 'e': 0.1274487512488818}",30,17,12.014492496074539,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1444,False,"{'a': 0.45, 'e': 0.12645684253264733}",35,21,14.219377208542243,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1445,False,"{'a': 0.45, 'e': 0.12546480735958065}",30,12,34.26143840849006,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1446,False,"{'a': 0.45, 'e': 0.12447264672171729}",20,14,-32.28163223784872,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
1447,False,"{'a': 0.45, 'e': 0.12348036161121737}",20,16,8.257142473720155,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1448,False,"{'a': 0.45, 'e': 0.12248795302036633}",20,8,18.26817096596831,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1449,False,"{'a': 0.45, 'e': 0.12149542194157227}",25,13,16.127565482542526,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1450,False,"{'a': 0.45, 'e': 0.12050276936736662}",25,17,13.501767459635964,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1451,False,"{'a': 0.45, 'e': 0.1195099962904014}",25,7,-6.810559436560499,"{0: 15, 1: 2, 2: 0, 3: 1, 4: 0}",1
1452,False,"{'a': 0.45, 'e': 0.11851710370345009}",30,8,27.21806657569769,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1453,False,"{'a': 0.45, 'e': 0.11752409259940473}",30,19,19.77577443983652,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1454,False,"{'a': 0.45, 'e': 0.11653096397127678}",20,10,5.179525375212805,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1455,False,"{'a': 0.45, 'e': 0.11553771881219435}",25,14,21.74902455379399,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1456,False,"{'a': 0.45, 'e': 0.11454435811540296}",30,18,12.942278275792201,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1457,False,"{'a': 0.45, 'e': 0.11355088287426278}",25,8,13.07917769004729,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
1458,False,"{'a': 0.45, 'e': 0.1125572940822494}",20,8,21.892517249637653,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1459,False,"{'a': 0.45, 'e': 0.1115635927329511}",20,11,-21.742164062254414,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
1460,False,"{'a': 0.45, 'e': 0.11056977982006959}",25,10,19.900770512507926,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1461,False,"{'a': 0.45, 'e': 0.10957585633741725}",25,20,9.457362681332722,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1462,False,"{'a': 0.45, 'e': 0.10858182327891792}",20,16,6.442150642003545,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1463,False,"{'a': 0.45, 'e': 0.10758768163860415}",20,13,13.274035098931106,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1464,False,"{'a': 0.45, 'e': 0.10659343241061792}",25,6,-3.841802279040794,"{0: 16, 1: 2, 2: 0, 3: 1, 4: 0}",1
1465,False,"{'a': 0.45, 'e': 0.10559907658920793}",20,9,20.724051968153876,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1466,False,"{'a': 0.45, 'e': 0.10460461516873039}",25,2,22.53554221634655,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
1467,False,"{'a': 0.45, 'e': 0.10361004914364617}",20,16,9.19261074901654,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1468,False,"{'a': 0.45, 'e': 0.10261537950852166}",25,15,17.40355120282456,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1469,False,"{'a': 0.45, 'e': 0.10162060725802598}",30,3,42.70462503044316,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
1470,False,"{'a': 0.45, 'e': 0.10062573338693173}",25,7,31.537512420794027,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1471,False,"{'a': 0.45, 'e': 0.09963075889011225}",30,18,1.9238946716222685,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
1472,False,"{'a': 0.45, 'e': 0.0986356847625424}",20,6,26.129376798233555,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1473,False,"{'a': 0.45, 'e': 0.0976405119992958}",25,17,18.326248362442133,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1474,False,"{'a': 0.45, 'e': 0.09664524159554555}",35,15,35.45731763474386,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1475,False,"{'a': 0.45, 'e': 0.09564987454656154}",20,12,12.695448255485099,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1476,False,"{'a': 0.45, 'e': 0.09465441184771117}",20,6,24.92379802314585,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1477,False,"{'a': 0.45, 'e': 0.09365885449445663}",20,10,16.905799589102756,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1478,False,"{'a': 0.45, 'e': 0.09266320348235561}",20,0,32.594649001035734,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1479,False,"{'a': 0.45, 'e': 0.09166745980705862}",25,16,9.060300701870938,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1480,False,"{'a': 0.45, 'e': 0.09067162446430968}",25,9,-25.396513790624166,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
1481,False,"{'a': 0.45, 'e': 0.0896756984499436}",25,14,21.968402095833756,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1482,False,"{'a': 0.45, 'e': 0.08867968275988677}",30,16,24.294335614256706,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1483,False,"{'a': 0.45, 'e': 0.08768357839015435}",20,6,25.230733412359676,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1484,False,"{'a': 0.45, 'e': 0.08668738633685107}",20,15,9.399912878249493,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1485,False,"{'a': 0.45, 'e': 0.08569110759616845}",25,6,36.562020837941034,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1486,False,"{'a': 0.45, 'e': 0.0846947431643856}",30,12,37.599730418585516,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1487,False,"{'a': 0.45, 'e': 0.08369829403786642}",25,3,27.14247214864076,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1488,False,"{'a': 0.45, 'e': 0.0827017612130604}",20,6,15.492096815599494,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1489,False,"{'a': 0.45, 'e': 0.08170514568649984}",20,11,20.89014511595258,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1490,False,"{'a': 0.45, 'e': 0.08070844845480063}",25,14,22.95231125013694,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1491,False,"{'a': 0.45, 'e': 0.07971167051465945}",20,6,15.838111231001395,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1492,False,"{'a': 0.45, 'e': 0.07871481286285463}",30,4,40.08973028781979,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
1493,False,"{'a': 0.45, 'e': 0.07771787649624329}",25,5,6.8403195319392465,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",1
1494,False,"{'a': 0.45, 'e': 0.07672086241176215}",20,15,10.03737191402173,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1495,False,"{'a': 0.45, 'e': 0.07572377160642477}",25,14,-8.235119926004835,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
1496,False,"{'a': 0.45, 'e': 0.0747266050773223}",20,15,-3.346173793413631,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
1497,False,"{'a': 0.45, 'e': 0.07372936382162078}",30,12,22.33810044264971,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1498,False,"{'a': 0.45, 'e': 0.0727320488365618}",30,13,37.56492006950645,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1499,False,"{'a': 0.45, 'e': 0.07173466111945981}",25,11,26.41485123140665,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1500,False,"{'a': 0.45, 'e': 0.0707372016677029}",20,5,25.729818083099907,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1501,False,"{'a': 0.45, 'e': 0.06973967147875001}",25,15,21.947227982757717,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1502,False,"{'a': 0.45, 'e': 0.06874207155013168}",20,0,29.116554566662884,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1503,False,"{'a': 0.45, 'e': 0.06774440287944729}",25,10,28.357338648583195,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1504,False,"{'a': 0.45, 'e': 0.06674666646436589}",20,14,11.201725111232495,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1505,False,"{'a': 0.45, 'e': 0.06574886330262336}",20,16,6.773081095898052,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1506,False,"{'a': 0.45, 'e': 0.06475099439202324}",20,0,24.77784418562525,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1507,False,"{'a': 0.45, 'e': 0.06375306073043391}",20,9,25.50803063857904,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1508,False,"{'a': 0.45, 'e': 0.06275506331578937}",30,18,11.133721888156371,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1509,False,"{'a': 0.45, 'e': 0.06175700314608652}",25,4,40.524950416701174,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1510,False,"{'a': 0.45, 'e': 0.0607588812193859}",25,11,30.426763569096856,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1511,False,"{'a': 0.45, 'e': 0.059760698533808894}",30,11,20.866697744082863,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1512,False,"{'a': 0.45, 'e': 0.058762456087538564}",20,4,26.815335946343023,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1513,False,"{'a': 0.45, 'e': 0.057764154878816816}",30,19,23.980003076839186,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1514,False,"{'a': 0.45, 'e': 0.05676579590594523}",20,0,31.052564785437017,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1515,False,"{'a': 0.45, 'e': 0.05576738016728224}",25,7,15.096813826717641,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
1516,False,"{'a': 0.45, 'e': 0.05476890866124396}",20,7,13.293189781067493,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1517,False,"{'a': 0.45, 'e': 0.05377038238630136}",25,0,45.554524845268595,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1518,False,"{'a': 0.45, 'e': 0.05277180234098107}",20,0,29.639703561410553,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1519,False,"{'a': 0.45, 'e': 0.05177316952386262}",20,9,17.470569133447583,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1520,False,"{'a': 0.45, 'e': 0.05077448493357918}",20,7,19.321562777939477,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1521,False,"{'a': 0.45, 'e': 0.049775749568814816}",20,3,28.476927884249392,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1522,False,"{'a': 0.45, 'e': 0.04877696442830525}",20,10,17.573573373197366,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1523,False,"{'a': 0.45, 'e': 0.047778130510835105}",20,16,8.395856110812714,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1524,False,"{'a': 0.45, 'e': 0.04677924881523865}",30,16,25.180426669251425,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1525,False,"{'a': 0.45, 'e': 0.04578032034039706}",25,11,-15.924528734286127,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1526,False,"{'a': 0.45, 'e': 0.044781346085239156}",20,0,10.390619356131477,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
1527,False,"{'a': 0.45, 'e': 0.04378232704873868}",20,11,17.384385281506784,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1528,False,"{'a': 0.45, 'e': 0.04278326422991503}",20,16,7.416602111705557,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1529,False,"{'a': 0.45, 'e': 0.04178415862783049}",35,14,36.28664289368286,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1530,False,"{'a': 0.45, 'e': 0.040785011241591035}",20,0,28.47780488953582,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1531,False,"{'a': 0.45, 'e': 0.03978582307034351}",20,0,30.451562945644685,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1532,False,"{'a': 0.45, 'e': 0.038786595113276444}",25,5,9.488173724405588,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
1533,False,"{'a': 0.45, 'e': 0.03778732836961728}",20,9,17.842302912782465,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1534,False,"{'a': 0.45, 'e': 0.036788023838633124}",25,3,35.88628576234618,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1535,False,"{'a': 0.45, 'e': 0.03578868251962797}",20,11,16.7952992414854,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1536,False,"{'a': 0.45, 'e': 0.03478930541194349}",20,12,16.08935488390189,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1537,False,"{'a': 0.45, 'e': 0.03378989351495651}",20,4,16.95395011950882,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1538,False,"{'a': 0.45, 'e': 0.032790447828078606}",25,13,23.245539392396708,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1539,False,"{'a': 0.45, 'e': 0.03179096935075582}",30,11,27.280923787180516,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
1540,False,"{'a': 0.45, 'e': 0.03079145908246612}",20,7,14.123662498613344,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1541,False,"{'a': 0.45, 'e': 0.029791918022720125}",25,14,18.86665894189397,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1542,False,"{'a': 0.45, 'e': 0.028792347171058365}",30,19,-23.867353493803865,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
1543,False,"{'a': 0.45, 'e': 0.027792747527052058}",20,11,15.653384621956118,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1544,False,"{'a': 0.45, 'e': 0.026793120090300316}",25,18,13.55981249262447,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1545,False,"{'a': 0.45, 'e': 0.025793465860430936}",20,0,17.901840363094777,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1546,False,"{'a': 0.45, 'e': 0.024793785837097626}",30,12,31.464654286801718,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1547,False,"{'a': 0.45, 'e': 0.02379408101998077}",25,14,23.86920817318149,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1548,False,"{'a': 0.45, 'e': 0.02279435240878465}",30,19,24.125014321584278,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1549,False,"{'a': 0.45, 'e': 0.021794601003238243}",20,10,19.988465629007965,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1550,False,"{'a': 0.45, 'e': 0.020794827803092428}",30,10,36.58960359729507,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1551,False,"{'a': 0.45, 'e': 0.019795033808120765}",20,12,16.202131753515417,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1552,False,"{'a': 0.45, 'e': 0.01879522001811672}",30,16,30.287622964963,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1553,False,"{'a': 0.45, 'e': 0.01779538743289445}",30,16,24.297067445058687,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1554,False,"{'a': 0.45, 'e': 0.016795537052286005}",20,4,27.595395275055328,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1555,False,"{'a': 0.45, 'e': 0.01579566987614213}",25,12,25.055778838888436,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1556,False,"{'a': 0.45, 'e': 0.01479578690432947}",20,10,20.013910024923856,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1557,False,"{'a': 0.45, 'e': 0.013795889136731364}",25,14,22.54247708989584,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1558,False,"{'a': 0.45, 'e': 0.012795977573245047}",20,7,24.65398342659396,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1559,False,"{'a': 0.45, 'e': 0.011796053213782446}",20,6,22.37180312155285,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1560,False,"{'a': 0.45, 'e': 0.010796117058267392}",25,11,25.833164397213732,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1561,False,"{'a': 0.45, 'e': 0.009796170106636403}",25,13,21.876994505465653,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1562,False,"{'a': 0.45, 'e': 0.0087962133588359}",25,8,32.46095943092894,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1563,False,"{'a': 0.45, 'e': 0.007796247814822993}",30,14,30.835407335927336,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1564,False,"{'a': 0.45, 'e': 0.006796274474562699}",25,20,10.16858227060572,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1565,False,"{'a': 0.45, 'e': 0.005796294338028719}",20,7,26.658531912634235,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1566,False,"{'a': 0.45, 'e': 0.004796308405200662}",20,1,31.114181912720884,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1567,False,"{'a': 0.45, 'e': 0.0037963176760648218}",20,12,15.151523639375549,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1568,False,"{'a': 0.45, 'e': 0.0027963231506114}",20,0,37.46648614532351,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1569,False,"{'a': 0.45, 'e': 0.0017963258288352822}",25,11,27.22167264225077,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1570,False,"{'a': 0.45, 'e': 0.0007963267107332633}",25,8,29.27536157203524,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",20,13,16.521952897232186,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",25,8,33.28106696509033,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",25,11,30.28275206567138,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",20,3,28.314752680853985,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",30,18,25.647817830512246,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",20,14,12.875852822599853,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",25,2,37.9404543333259,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",20,8,21.27119808666666,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",30,11,36.88243547580295,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",20,16,6.824950729179146,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,True,"{'a': 0, 'e': 0}",30,20,16.91777912281734,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
12,True,"{'a': 0, 'e': 0}",25,15,17.018343808760083,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
13,True,"{'a': 0, 'e': 0}",25,11,30.245095588444826,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
14,True,"{'a': 0, 'e': 0}",20,6,23.77312755812949,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,True,"{'a': 0, 'e': 0}",30,18,22.28292412741117,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,True,"{'a': 0, 'e': 0}",30,17,23.059271570217156,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
17,True,"{'a': 0, 'e': 0}",20,14,9.566138722489669,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
18,True,"{'a': 0, 'e': 0}",20,1,34.691437474010755,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
19,True,"{'a': 0, 'e': 0}",25,17,16.680138469467327,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
20,True,"{'a': 0, 'e': 0}",25,16,17.922618699097313,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
21,True,"{'a': 0, 'e': 0}",20,14,10.556283293120321,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
22,True,"{'a': 0, 'e': 0}",25,18,14.10718391841244,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
23,True,"{'a': 0, 'e': 0}",20,10,18.6297635808376,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
24,True,"{'a': 0, 'e': 0}",25,7,37.13247536630331,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
25,True,"{'a': 0, 'e': 0}",30,15,28.91790408808599,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
26,True,"{'a': 0, 'e': 0}",30,17,24.076296086826517,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
27,True,"{'a': 0, 'e': 0}",30,17,25.77618826162965,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
28,True,"{'a': 0, 'e': 0}",30,4,47.13863220396213,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
29,True,"{'a': 0, 'e': 0}",20,4,25.912391548465504,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
30,True,"{'a': 0, 'e': 0}",20,12,14.490237092557901,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
31,True,"{'a': 0, 'e': 0}",25,7,32.436427825589924,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
32,True,"{'a': 0, 'e': 0}",20,10,17.859881625374626,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
33,True,"{'a': 0, 'e': 0}",20,15,9.923008944732572,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
34,True,"{'a': 0, 'e': 0}",20,14,10.824216816042961,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
35,True,"{'a': 0, 'e': 0}",20,14,8.882870387654181,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
36,True,"{'a': 0, 'e': 0}",30,17,23.596095011163072,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
37,True,"{'a': 0, 'e': 0}",25,11,30.01458219502639,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
38,True,"{'a': 0, 'e': 0}",20,8,19.712913623705788,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
39,True,"{'a': 0, 'e': 0}",20,14,12.4205839931984,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
40,True,"{'a': 0, 'e': 0}",25,15,20.887363968875214,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
41,True,"{'a': 0, 'e': 0}",25,20,11.86464816544409,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
42,True,"{'a': 0, 'e': 0}",25,18,16.46840072731085,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
43,True,"{'a': 0, 'e': 0}",25,19,10.276680256109172,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
